2024-08-05 14:40:44+00,Callianeiraa,"LINESTRING(-410.756 2780.91,-392.642 2735.76)",2,7,21.3117,0
2024-08-05 14:40:44+00,Lall,"LINESTRING(3510.34 -1006.74,3512.45 -949.273)",2,3,12.3844,0
2024-08-05 14:40:44+00,Emerleea,"LINESTRING(-13740.2 2614.89,-13719 2669.69)",3,2,22.4108,0
2024-08-05 14:40:44+00,Aitziberc,"LINESTRING(-11536.1 -3138.13,-11529.4 -3188.3)",2,1,17.156,0
2024-08-05 14:40:44+00,Androgeus,"LINESTRING(-12355.7 -5277.35,-12356.8 -5285.52)",2,9,21.4345,0
2024-08-05 14:40:44+00,Hydatiusa,"LINESTRING(-8747.49 -3777.23,-8775.58 -3730.74)",6,3,28.8066,0
2024-08-05 14:40:44+00,Glykea,"LINESTRING(-15527.5 5928.55,-15513.2 5983.14)",4,4,12.7329,0
2024-08-05 14:40:44+00,Illaria,"LINESTRING(-9944.07 -4751.94,-9918.5 -4801.28)",8,7,7.32,0
2024-08-05 14:40:44+00,Urtsuaa,"LINESTRING(-12995.1 3051.51,-13014.1 3095.49)",4,1,29.0459,0
2024-08-05 14:40:44+00,Wubckec,"LINESTRING(628.107 -3750.61,576 -3725.07)",3,3,29.2435,0
2024-08-05 14:40:44+00,Judbert,"LINESTRING(-10801.3 -6890.36,-10766.1 -6925.97)",6,11,30.0678,0
2024-08-05 14:40:45+00,Alcherb,"LINESTRING(-13558.6 3037.02,-13517.5 3073.62)",1,2,20.6541,0
2024-08-05 14:40:45+00,Thurstan,"LINESTRING(2932.79 -5405.12,2961.13 -5367.81)",4,1,27.0977,0
2024-08-05 14:40:45+00,Menelaiac,"LINESTRING(-12515.7 -5524.35,-12496.1 -5477.08)",6,1,22.046,0
2024-08-05 14:40:45+00,Luneda,"LINESTRING(-9276.81 -2062.49,-9306.57 -2037.88)",8,5,10.3171,0
2024-08-05 14:40:45+00,Mikelar,"LINESTRING(401.95 -5164.35,356.218 -5141.88)",1,2,30.1808,0
2024-08-05 14:40:45+00,Arbellb,"LINESTRING(-728.719 -8852.14,-764.601 -8888.91)",1,2,26.7917,0
2024-08-05 14:40:45+00,Stratonicec,"LINESTRING(-40.347 -9436.91,-4.17885 -9395.13)",3,1,9.77692,0
2024-08-05 14:40:45+00,Pypaa,"LINESTRING(-832.986 -9025.29,-834.529 -9061.95)",1,2,21.7736,0
2024-08-05 14:40:45+00,Dieterb,"LINESTRING(-9241.39 -2308.97,-9288.58 -2294.16)",5,1,30.1421,0
2024-08-05 14:40:45+00,Staasb,"LINESTRING(-14008.7 2658.11,-13963.6 2625.95)",4,5,20.2211,0
2024-08-05 14:40:45+00,Simmiasb,"LINESTRING(2227.69 -9124.54,2209.71 -9079.53)",3,1,30.4634,0
2024-08-05 14:40:45+00,Rhodac,"LINESTRING(-10016.7 -4707.11,-10002.5 -4706.2)",2,1,21.008,0
2024-08-05 14:40:45+00,Aleaumea,"LINESTRING(-8878.29 -2230.12,-8844.76 -2191.55)",6,7,19.2488,0
2024-08-05 14:40:45+00,Alyaume,"LINESTRING(-12774.3 -697.7,-12794.6 -664.449)",5,5,30.478,0
2024-08-05 14:40:45+00,Androgeus,"LINESTRING(-12356.8 -5285.52,-12352.8 -5287.09)",2,9,21.4345,0
2024-08-05 14:40:45+00,Ascelynb,"LINESTRING(-14632.4 6155.21,-14636.4 6125.18)",4,3,8.49167,0
2024-08-05 14:40:45+00,Herophile,"LINESTRING(-9911.26 -4585.35,-9910.77 -4534.68)",5,9,30.1018,0
2024-08-05 14:40:45+00,Dulcieb,"LINESTRING(354.289 -8943.88,364.84 -8912.32)",1,9,7.69111,0
2024-08-05 14:40:45+00,Anatolicusb,"LINESTRING(889.923 -4877.28,879.843 -4848.63)",4,5,27.4626,0
2024-08-05 14:40:46+00,Elvinac,"LINESTRING(-935.136 -9010.54,-883.913 -8991.16)",1,1,24.9476,0
2024-08-05 14:40:46+00,Pixodarus,"LINESTRING(-14134.3 688.471,-14141.3 745.124)",6,3,27.4939,0
2024-08-05 14:40:46+00,Karin,"LINESTRING(522.144 -5269.73,500.027 -5222.7)",1,1,14.3728,0
2024-08-05 14:40:46+00,Sthenelusb,"LINESTRING(-8602.43 -3953.85,-8635.87 -3914.03)",2,7,10.6938,0
2024-08-05 14:40:46+00,Rhodac,"LINESTRING(-10012.1 -4706.81,-10001.5 -4698.25)",2,1,21.008,0
2024-08-05 14:40:46+00,Melisentia,"LINESTRING(-219.501 -12426,-195.79 -12385.9)",8,7,30.5673,0
2024-08-05 14:40:46+00,Godecinc,"LINESTRING(-8925 -3441.26,-8945.42 -3393.54)",5,9,14.4015,0
2024-08-05 14:40:46+00,Ammiob,"LINESTRING(-9013.59 -2358.39,-9017.84 -2334.49)",8,7,22.2627,0
2024-08-05 14:40:46+00,Androgeus,"LINESTRING(-12352.8 -5287.09,-12348.9 -5279.42)",2,9,21.4345,0
2024-08-05 14:40:46+00,Osythc,"LINESTRING(-9896.99 -4574.59,-9916.09 -4579.58)",2,9,30.0661,0
2024-08-05 14:40:46+00,Amfridusb,"LINESTRING(-14122.6 2657.87,-14077 2625.77)",1,5,21.2648,0
2024-08-05 14:40:46+00,Paulinaa,"LINESTRING(-317.245 2221.67,-313.376 2273.97)",5,5,25.2873,0
