Timestamp,sWorld.GetCurrentDiff(),sWorld.GetAverageDiff(),sWorld.GetMaxDiff(),virtualMemUsedByMe,activityPercentage,activityPercentageMod,activeBots,playerBots.size(),avarageLevel1-9,avarageLevel10-19,avarageLevel20-29,avarageLevel30-39,avarageLevel40-49,avarageLevel50-59,avarageLevel60,avarageGold,avarageGearScore
11937330, 108,167,2777,5030486016,100,50,1000,1000,0.0000,0.0591,0.0307,0.0349,0.0509,0.0218,0.0000,-4.6800,0.0960
11947256, 58,168,2777,5043724288,100,50,1000,1000,0.0000,0.0573,0.0303,0.0362,0.0510,0.0206,0.0000,-4.6800,0.0960
11957158, 242,164,2777,5050994688,100,50,1000,1000,0.0000,0.0577,0.0302,0.0372,0.0504,0.0206,0.0000,-4.7880,0.1080
11967192, 235,150,2777,5056614400,100,50,1000,1000,0.0000,0.0579,0.0304,0.0377,0.0506,0.0206,0.0000,-4.8120,0.1080
11977201, 164,148,2777,5061435392,100,50,1000,1000,0.0000,0.0579,0.0310,0.0391,0.0506,0.0193,0.0000,-4.7880,0.1080
11987196, 369,152,2777,5061505024,100,50,1000,1000,0.0000,0.0584,0.0304,0.0390,0.0467,0.0193,0.0000,-4.7640,0.1080
11997166, 182,152,2777,5069729792,100,50,1000,1000,0.0000,0.0592,0.0304,0.0396,0.0468,0.0193,0.0000,-4.3800,0.1080
12007225, 159,159,2777,5038358528,100,50,1000,1000,0.0000,0.0600,0.0306,0.0390,0.0467,0.0187,0.0000,-4.6440,0.1560
12017127, 181,166,2777,5053181952,100,50,1000,1000,0.0000,0.0596,0.0303,0.0394,0.0457,0.0178,0.0000,-4.7160,0.1320
12027093, 205,168,2777,5073559552,100,50,1000,1000,0.0000,0.0595,0.0306,0.0396,0.0456,0.0178,0.0000,-4.4880,0.1320
12037199, 456,168,2777,5073559552,100,50,1000,1000,0.0000,0.0607,0.0327,0.0391,0.0447,0.0156,0.0000,-4.5960,0.0960
12047185, 175,167,2777,5075378176,100,50,1000,1000,0.0000,0.0617,0.0339,0.0389,0.0446,0.0150,0.0000,0.7680,0.0720
12057230, 146,167,2777,5050503168,100,50,1000,1000,0.0000,0.0613,0.0335,0.0391,0.0438,0.0156,0.0000,0.7560,0.0600
12067162, 335,178,2823,5059399680,99.26,49.26,1000,1000,0.0000,0.0614,0.0337,0.0390,0.0435,0.0209,0.0000,0.8160,0.0600
12077141, 355,177,2823,5077643264,100,50,996,1000,0.0000,0.0613,0.0334,0.0381,0.0428,0.0202,0.0000,0.7920,0.0600
12087069, 216,180,2823,5079035904,100,50,987,1000,0.0000,0.0622,0.0329,0.0367,0.0425,0.0202,0.0000,0.7920,0.0600
12097086, 426,175,2823,5081026560,100,50,1000,1000,0.0000,0.0635,0.0330,0.0367,0.0425,0.0202,0.0000,0.8040,0.0600
12107007, 121,164,2823,5084520448,100,50,1000,1000,0.0000,0.0628,0.0320,0.0367,0.0432,0.0214,0.0000,0.8040,0.0600
12116938, 51,152,2823,5086605312,100,50,1000,1000,0.0000,0.0624,0.0318,0.0358,0.0432,0.0206,0.0000,0.5400,0.0600
12126861, 272,159,2823,5071581184,100,50,1000,1000,0.0000,0.0616,0.0315,0.0364,0.0433,0.0200,0.0000,0.6960,0.0600
12136762, 252,161,2823,5076389888,100,50,1000,1000,0.0000,0.0609,0.0310,0.0370,0.0441,0.0200,0.0000,0.6960,0.0600
12146730, 167,163,2823,5081554944,100,50,1000,1000,0.0000,0.0590,0.0311,0.0370,0.0449,0.0200,0.0000,0.3840,0.0120
12156724, 263,165,2823,5085147136,100,50,1000,1000,0.0000,0.0588,0.0232,0.0371,0.0457,0.0200,0.0000,0.3960,0.0240
12166714, 148,153,2823,5086461952,100,50,1000,1000,0.0000,0.0590,0.0234,0.0361,0.0452,0.0200,0.0000,0.2280,0.0240
12176758, 150,156,2823,5091471360,100,50,1000,1000,0.0000,0.0597,0.0236,0.0361,0.0445,0.0243,0.0000,0.2400,0.0480
12186761, 172,160,2823,5070811136,100,50,1000,1000,0.0000,0.0605,0.0239,0.0363,0.0446,0.0243,0.0000,0.2520,0.0480
12196708, 132,160,2823,5084946432,100,50,1000,1000,0.0000,0.0610,0.0237,0.0364,0.0459,0.0242,0.0000,0.3840,0.0600
12206708, 170,167,2823,5088292864,100,50,1000,1000,0.0000,0.0610,0.0241,0.0370,0.0464,0.0242,0.0000,0.3840,0.0600
12216700, 208,168,2823,5088292864,100,50,1000,1000,0.0000,0.0616,0.0239,0.0368,0.0467,0.0232,0.0000,0.3840,0.0480
12226675, 184,166,2823,5089558528,100,50,1000,1000,0.0000,0.0632,0.0235,0.0352,0.0491,0.0215,0.0000,0.3720,0.0480
12236664, 218,167,2823,5089558528,100,50,1000,1000,0.0000,0.0633,0.0238,0.0345,0.0491,0.0210,0.0000,0.3720,0.0600
12246582, 286,169,2823,5073641472,100,50,1000,1000,0.0000,0.0628,0.0240,0.0345,0.0485,0.0210,0.0000,0.3120,0.0600
12256761, 378,172,2823,5080055808,100,50,1000,1000,0.0000,0.0632,0.0238,0.0342,0.0494,0.0210,0.0000,0.3120,0.0600
12266672, 263,179,2823,5081202688,100,50,1000,1000,0.0000,0.0641,0.0227,0.0346,0.0489,0.0210,0.0000,0.3120,0.0600
12276671, 179,179,2823,5082554368,100,50,1000,1000,0.0000,0.0646,0.0269,0.0352,0.0485,0.0195,0.0000,-0.7680,0.0480
12286635, 192,185,2823,5089984512,100,50,1000,1000,0.0000,0.0638,0.0273,0.0351,0.0486,0.0195,0.0000,-0.6600,0.0720
12296771, 259,185,2823,5092204544,100,50,1000,1000,0.0000,0.0636,0.0268,0.0362,0.0495,0.0196,0.0000,-0.5400,0.0960
12306693, 152,187,2823,5072658432,100,50,1000,1000,0.0000,0.0655,0.0268,0.0355,0.0484,0.0200,0.0000,-0.1320,0.1200
12316914, 701,190,2823,5085286400,100,50,1000,1000,0.0000,0.0648,0.0270,0.0352,0.0498,0.0200,0.0000,-0.0480,0.1200
12327026, 260,190,2823,5088530432,100,50,1000,1000,0.0000,0.0642,0.0270,0.0373,0.0496,0.0189,0.0000,0.1320,0.0960
12337077, 182,192,2823,5088530432,100,50,1000,1000,0.0000,0.0652,0.0273,0.0382,0.0493,0.0181,0.0000,0.1200,0.0960
12347077, 323,192,2823,5097877504,100,50,1000,1000,0.0000,0.0671,0.0273,0.0384,0.0507,0.0181,0.0000,0.1320,0.0960
12357073, 245,188,2823,5097877504,100,50,1000,1000,0.0000,0.0661,0.0276,0.0396,0.0505,0.0195,0.0000,0.0600,0.0960
12367105, 242,186,2823,5067472896,100,50,1000,1000,0.0000,0.0668,0.0275,0.0408,0.0498,0.0195,0.0000,0.1320,0.0960
12377020, 133,178,2823,5082996736,100,50,1000,1000,0.0000,0.0652,0.0270,0.0403,0.0508,0.0195,0.0000,0.3360,0.0720
12386931, 334,177,2823,5114310656,100,50,1000,1000,0.0000,0.0648,0.0273,0.0400,0.0502,0.0195,0.0000,0.3360,0.0720
12397161, 364,173,2823,5117792256,100,50,1000,1000,0.0000,0.0648,0.0264,0.0418,0.0508,0.0184,0.0000,0.3240,0.0720
12407155, 297,171,2823,5122060288,100,50,1000,1000,0.0000,0.0648,0.0264,0.0418,0.0503,0.0179,0.0000,0.3240,0.0720
12417139, 168,173,2823,5127950336,100,50,1000,1000,0.0000,0.0636,0.0266,0.0418,0.0513,0.0183,0.0000,0.3360,0.0720
12427048, 72,173,674,5104799744,100,50,1000,1000,0.0000,0.0629,0.0265,0.0416,0.0514,0.0183,0.0000,0.4200,0.0840
12437017, 297,171,674,5113507840,100,50,1000,1000,0.0000,0.0621,0.0274,0.0415,0.0532,0.0183,0.0000,0.5400,0.0840
12447019, 168,171,674,5117153280,100,50,1000,1000,0.0000,0.0611,0.0280,0.0410,0.0524,0.0197,0.0000,0.6480,0.0840
12456931, 63,171,674,5119188992,100,50,1000,1000,0.0000,0.0606,0.0269,0.0411,0.0524,0.0197,0.0000,0.6480,0.0840
12466993, 232,179,2119,5126676480,100,50,1000,1000,0.0000,0.0596,0.0283,0.0422,0.0527,0.0206,0.0000,0.8280,0.0840
12477088, 266,178,2119,5128601600,100,50,1000,1000,0.0000,0.0586,0.0285,0.0419,0.0517,0.0210,0.0000,0.7800,0.0720
12487038, 278,179,2119,5108727808,100,50,1000,1000,0.0000,0.0587,0.0280,0.0420,0.0521,0.0210,0.0000,0.6720,0.0720
12497039, 138,178,2119,5109473280,100,50,1000,1000,0.0000,0.0582,0.0275,0.0425,0.0529,0.0210,0.0000,0.6360,0.1080
12507013, 110,178,2119,5116964864,100,50,1000,1000,0.0000,0.0581,0.0275,0.0416,0.0529,0.0220,0.0000,-0.0960,0.1200
12516915, 250,176,2119,5118582784,100,50,1000,1000,0.0000,0.0563,0.0293,0.0434,0.0535,0.0232,0.0000,-0.0240,0.1080
12526868, 85,177,2119,5123072000,100,50,1000,1000,0.0000,0.0570,0.0292,0.0435,0.0531,0.0232,0.0000,0.0480,0.1080
12536838, 125,175,2119,5127102464,100,50,1000,1000,0.0000,0.0572,0.0295,0.0421,0.0534,0.0232,0.0000,0.0120,0.1080
12546834, 320,177,2119,5111889920,100,50,1000,1000,0.0000,0.0564,0.0295,0.0423,0.0536,0.0232,0.0000,0.0120,0.1200
12556812, 179,178,2119,5121978368,100,50,1000,1000,0.0000,0.0557,0.0290,0.0425,0.0532,0.0232,0.0000,0.0120,0.0960
12566810, 134,181,2119,5125259264,100,50,1000,1000,0.0000,0.0554,0.0292,0.0408,0.0530,0.0241,0.0000,-0.0120,0.0960
12576769, 174,173,2119,5128429568,100,50,1000,1000,0.0000,0.0555,0.0294,0.0404,0.0534,0.0241,0.0000,0.2520,0.0960
12586672, 178,173,2119,5130649600,100,50,1000,1000,0.0000,0.0548,0.0294,0.0403,0.0543,0.0241,0.0000,0.3000,0.1200
12596579, 111,173,2119,5131907072,100,50,1000,1000,0.0000,0.0553,0.0298,0.0409,0.0542,0.0250,0.0000,0.8040,0.1080
12606667, 192,174,2119,5105459200,100,50,1000,1000,0.0000,0.0559,0.0313,0.0393,0.0534,0.0250,0.0000,0.8760,0.1080
12616643, 204,177,2119,5118418944,100,50,1000,1000,0.0000,0.0556,0.0322,0.0393,0.0541,0.0255,0.0000,0.7080,0.1200
12626742, 616,182,2119,5122342912,100,50,1000,1000,0.0000,0.0545,0.0307,0.0395,0.0540,0.0255,0.0000,0.7920,0.1200
12636852, 241,179,2119,5123911680,100,50,1000,1000,0.0000,0.0546,0.0298,0.0398,0.0541,0.0265,0.0000,0.8280,0.1200
12646766, 231,177,2119,5124333568,100,50,1000,1000,0.0000,0.0553,0.0303,0.0391,0.0540,0.0260,0.0000,0.8400,0.1200
12656844, 189,168,2119,5124333568,100,50,1000,1000,0.0000,0.0559,0.0304,0.0397,0.0535,0.0207,0.0000,1.3200,0.1320
12666859, 292,170,2119,5105389568,100,50,1000,1000,0.0000,0.0561,0.0320,0.0401,0.0542,0.0207,0.0000,1.5120,0.1320
12676829, 241,171,2119,5115727872,100,50,1000,1000,0.0000,0.0551,0.0319,0.0405,0.0542,0.0216,0.0000,1.5240,0.1320
12686825, 202,171,2119,5118865408,100,50,1000,1000,0.0000,0.0555,0.0321,0.0402,0.0538,0.0216,0.0000,1.5360,0.1320
12696883, 237,172,2119,5118865408,100,50,1000,1000,0.0000,0.0556,0.0335,0.0404,0.0535,0.0204,0.0000,1.5240,0.1320
12706789, 169,168,2119,5124558848,100,50,1000,1000,0.0000,0.0551,0.0337,0.0400,0.0531,0.0204,0.0000,1.7760,0.1320
12717041, 376,163,2119,5129269248,100,50,1000,1000,0.0000,0.0559,0.0337,0.0397,0.0535,0.0204,0.0000,1.6200,0.1200
12726955, 134,158,2119,5102968832,100,50,1000,1000,0.0000,0.0561,0.0340,0.0398,0.0526,0.0213,0.0000,1.6320,0.1200
12736967, 247,157,2119,5107748864,100,50,1000,1000,0.0000,0.0558,0.0346,0.0395,0.0520,0.0223,0.0000,0.9840,0.1200
12746908, 104,157,2119,5121249280,100,50,1000,1000,0.0000,0.0558,0.0350,0.0407,0.0518,0.0233,0.0000,0.9840,0.1080
12756819, 142,156,2119,5124730880,100,50,1000,1000,0.0000,0.0560,0.0349,0.0412,0.0534,0.0233,0.0000,1.0080,0.1080
12766799, 106,152,2119,5129490432,100,50,1000,1000,0.0000,0.0553,0.0352,0.0417,0.0537,0.0183,0.0000,1.0200,0.0840
12776732, 114,149,2119,5129490432,100,50,1000,1000,0.0000,0.0541,0.0374,0.0415,0.0531,0.0183,0.0000,1.0080,0.0840
12786645, 122,147,2119,5098037248,100,50,1000,1000,0.0000,0.0535,0.0376,0.0412,0.0525,0.0200,0.0000,0.6720,0.0840
12796663, 124,145,2119,5110505472,100,50,1000,1000,0.0000,0.0549,0.0385,0.0412,0.0526,0.0200,0.0000,0.6720,0.0840
12806653, 145,141,2119,5114904576,100,50,1000,1000,0.0000,0.0545,0.0385,0.0424,0.0521,0.0200,0.0000,0.6840,0.0840
12816714, 187,140,2119,5118849024,100,50,1000,1000,0.0000,0.0538,0.0388,0.0430,0.0493,0.0200,0.0000,0.6120,0.0840
12826733, 280,142,2119,5125173248,100,50,1000,1000,0.0000,0.0535,0.0392,0.0425,0.0499,0.0211,0.0000,0.9840,0.0720
12836653, 238,144,2119,5126733824,100,50,1000,1000,0.0000,0.0529,0.0394,0.0427,0.0494,0.0215,0.0000,0.9000,0.0720
12846629, 174,151,2119,5097299968,100,50,1000,1000,0.0000,0.0527,0.0400,0.0428,0.0491,0.0215,0.0000,0.7680,0.0600
12856600, 240,153,2119,5104017408,100,50,1000,1000,0.0000,0.0538,0.0402,0.0428,0.0493,0.0218,0.0000,0.7440,0.0600
12866536, 74,157,2119,5107224576,100,50,1000,1000,0.0000,0.0531,0.0371,0.0420,0.0486,0.0218,0.0000,1.8240,0.0600
12876627, 233,161,2119,5113880576,100,50,1000,1000,0.0000,0.0561,0.0367,0.0423,0.0490,0.0240,0.0000,2.3640,0.0480
12886541, 104,164,2119,5119692800,100,50,1000,1000,0.0000,0.0557,0.0371,0.0412,0.0482,0.0228,0.0000,2.3880,0.0480
12896473, 260,167,2119,5119692800,100,50,1000,1000,0.0000,0.0547,0.0376,0.0416,0.0492,0.0228,0.0000,2.0160,0.0240
12906485, 219,174,2119,5104812032,100,50,1000,1000,0.0000,0.0570,0.0395,0.0423,0.0490,0.0228,0.0000,1.9320,0.0240
12916392, 166,179,2119,5108785152,100,50,1000,1000,0.0000,0.0574,0.0398,0.0402,0.0482,0.0246,0.0000,1.6920,0.0480
12926309, 199,182,2119,5114261504,100,50,1000,1000,0.0000,0.0556,0.0395,0.0397,0.0488,0.0251,0.0000,1.9800,0.0480
12936257, 63,180,2119,5115965440,100,50,1000,1000,0.0000,0.0534,0.0395,0.0389,0.0479,0.0251,0.0000,2.1600,0.1200
12946246, 168,178,2119,5115965440,100,50,1000,1000,0.0000,0.0533,0.0408,0.0374,0.0482,0.0238,0.0000,2.1360,0.1200
12956227, 254,175,2119,5119692800,100,50,1000,1000,0.0000,0.0522,0.0408,0.0363,0.0485,0.0238,0.0000,2.0520,0.1200
12966154, 417,172,2119,5099905024,100,50,1000,1000,0.0000,0.0526,0.0410,0.0373,0.0479,0.0248,0.0000,1.8720,0.1440
12976151, 112,172,2119,5108953088,100,50,1000,1000,0.0000,0.0523,0.0415,0.0371,0.0468,0.0257,0.0000,2.2440,0.1440
12986279, 231,171,2119,5113643008,100,50,1000,1000,0.0000,0.0527,0.0430,0.0358,0.0452,0.0257,0.0000,2.2440,0.1320
12996368, 437,166,2119,5115760640,100,50,1000,1000,0.0000,0.0517,0.0434,0.0353,0.0451,0.0257,0.0000,2.3400,0.1320
13006499, 402,158,2119,5117886464,100,50,1000,1000,0.0000,0.0523,0.0435,0.0346,0.0446,0.0243,0.0000,2.1240,0.1320
13016491, 259,160,2119,5117886464,100,50,1000,1000,0.0000,0.0517,0.0431,0.0341,0.0442,0.0243,0.0000,2.0640,0.1200
13026477, 117,162,2119,5098086400,100,50,1000,1000,0.0000,0.0525,0.0429,0.0338,0.0423,0.0243,0.0000,2.0760,0.1200
13036494, 161,164,2119,5104750592,100,50,1000,1000,0.0000,0.0520,0.0433,0.0331,0.0421,0.0229,0.0000,2.0520,0.1200
13046464, 117,164,2119,5108056064,100,50,1000,1000,0.0000,0.0522,0.0448,0.0325,0.0423,0.0229,0.0000,2.3520,0.1200
13056419, 163,166,2119,5112160256,100,50,1000,1000,0.0000,0.0519,0.0444,0.0312,0.0420,0.0220,0.0000,2.1720,0.1200
13066348, 120,167,2119,5113307136,100,50,1000,1000,0.0000,0.0525,0.0443,0.0309,0.0437,0.0226,0.0000,2.5080,0.1320
13076303, 150,169,2119,5115125760,100,50,1000,1000,0.0000,0.0529,0.0450,0.0305,0.0425,0.0226,0.0000,2.6160,0.1320
13086212, 53,175,2119,5095661568,100,50,1000,1000,0.0000,0.0528,0.0461,0.0298,0.0425,0.0226,0.0000,2.6400,0.1320
13096228, 359,176,2119,5095157760,100,50,1000,1000,0.0000,0.0523,0.0456,0.0298,0.0416,0.0217,0.0000,3.2880,0.1320
13106229, 141,176,2119,5099081728,100,50,1000,1000,0.0000,0.0528,0.0438,0.0279,0.0417,0.0204,0.0000,3.1920,0.1320
13116134, 328,178,2119,5109329920,100,50,1000,1000,0.0000,0.0529,0.0439,0.0275,0.0428,0.0209,0.0000,3.1200,0.1320
13126251, 356,173,2119,5109329920,100,50,1000,1000,0.0000,0.0531,0.0442,0.0282,0.0420,0.0209,0.0000,3.1440,0.1320
13136187, 128,173,2119,5109329920,100,50,1000,1000,0.0000,0.0564,0.0450,0.0272,0.0419,0.0209,0.0000,3.2040,0.1200
13146139, 89,168,2119,5089865728,100,50,1000,1000,0.0000,0.0573,0.0453,0.0268,0.0428,0.0209,0.0000,3.1920,0.1440
13156088, 174,167,2119,5096009728,100,50,1000,1000,0.0000,0.0584,0.0444,0.0273,0.0424,0.0200,0.0000,3.1800,0.1560
13166132, 204,165,2119,5102804992,100,50,1000,1000,0.0000,0.0585,0.0439,0.0276,0.0423,0.0200,0.0000,2.9280,0.1560
13176127, 103,164,2119,5105983488,100,50,1000,1000,0.0000,0.0584,0.0447,0.0278,0.0413,0.0200,0.0000,2.9040,0.1320
13186239, 290,156,2119,5107683328,100,50,1000,1000,0.0000,0.0578,0.0450,0.0279,0.0418,0.0190,0.0000,2.6400,0.1560
13196238, 334,161,2119,5119967232,100,50,1000,1000,0.0000,0.0571,0.0437,0.0283,0.0431,0.0201,0.0000,2.6400,0.1560
13206350, 229,163,2119,5103509504,100,50,1000,1000,0.0000,0.0572,0.0442,0.0284,0.0441,0.0197,0.0000,2.1000,0.0840
13216501, 413,164,2119,5104431104,100,50,1000,1000,0.0000,0.0572,0.0437,0.0288,0.0443,0.0197,0.0000,2.0160,0.0840
13226500, 184,163,2119,5110112256,100,50,1000,1000,0.0000,0.0567,0.0441,0.0284,0.0450,0.0186,0.0000,1.9080,0.0840
13236446, 124,165,2119,5110112256,100,50,1000,1000,0.0000,0.0561,0.0445,0.0290,0.0453,0.0186,0.0000,1.9200,0.0720
13246402, 125,166,2119,5110112256,100,50,1000,1000,0.0000,0.0564,0.0443,0.0298,0.0462,0.0186,0.0000,1.5240,0.0480
13256369, 95,162,2119,5118251008,100,50,1000,1000,0.0000,0.0563,0.0437,0.0295,0.0461,0.0187,0.0000,1.5240,0.0480
13266381, 155,162,2119,5096378368,100,50,1000,1000,0.0000,0.0568,0.0444,0.0298,0.0464,0.0178,0.0000,1.5240,0.0480
13276447, 196,161,2119,5103501312,100,50,1000,1000,0.0000,0.0556,0.0444,0.0294,0.0477,0.0189,0.0000,1.5240,0.0480
13286400, 206,163,2119,5113090048,100,50,1000,1000,0.0000,0.0556,0.0444,0.0308,0.0476,0.0189,0.0000,1.5120,0.0480
13296401, 218,162,2119,5115310080,100,50,1000,1000,0.0000,0.0557,0.0447,0.0317,0.0487,0.0189,0.0000,1.5360,0.0600
13306390, 168,161,2119,5116088320,100,50,1000,1000,0.0000,0.0546,0.0447,0.0325,0.0488,0.0198,0.0000,1.5360,0.0600
13316325, 90,159,2119,5127155712,100,50,1000,1000,0.0000,0.0540,0.0453,0.0323,0.0489,0.0189,0.0000,1.5480,0.0600
13326476, 291,160,2119,5099888640,100,50,1000,1000,0.0000,0.0540,0.0450,0.0324,0.0494,0.0188,0.0000,2.1960,0.0720
13336448, 97,157,2119,5103390720,100,50,1000,1000,0.0000,0.0542,0.0454,0.0333,0.0499,0.0186,0.0000,2.1960,0.0720
13346521, 219,157,2119,5103390720,100,50,1000,1000,0.0000,0.0536,0.0456,0.0341,0.0493,0.0186,0.0000,2.3520,0.0720
13356484, 257,162,2119,5111971840,100,50,1000,1000,0.0000,0.0537,0.0456,0.0332,0.0494,0.0186,0.0000,2.3400,0.0720
13366398, 328,165,2119,5119414272,100,50,1000,1000,0.0000,0.0534,0.0436,0.0335,0.0501,0.0186,0.0000,2.3280,0.0720
13376299, 170,163,2119,5124374528,100,50,1000,1000,0.0000,0.0533,0.0453,0.0335,0.0498,0.0174,0.0000,2.3520,0.0600
13386295, 131,158,2119,5114085376,100,50,1000,1000,0.0000,0.0519,0.0442,0.0336,0.0493,0.0174,0.0000,2.3400,0.0600
13396221, 166,154,2119,5114216448,100,50,1000,1000,0.0000,0.0518,0.0454,0.0325,0.0490,0.0183,0.0000,2.3400,0.0600
13406223, 226,153,2119,5118283776,100,50,1000,1000,0.0000,0.0506,0.0459,0.0333,0.0497,0.0192,0.0000,2.4480,0.0600
13416135, 152,150,2119,5120688128,100,50,1000,1000,0.0000,0.0502,0.0454,0.0339,0.0488,0.0182,0.0000,2.0760,0.0600
13426339, 367,152,2119,5121388544,100,50,1000,1000,0.0000,0.0502,0.0457,0.0352,0.0495,0.0178,0.0000,2.1720,0.0600
13436254, 132,154,2119,5126029312,100,50,1000,1000,0.0000,0.0498,0.0453,0.0353,0.0496,0.0178,0.0000,2.3400,0.0720
13446160, 106,159,2119,5110513664,100,50,1000,1000,0.0000,0.0488,0.0449,0.0347,0.0495,0.0184,0.0000,2.5080,0.0600
13456120, 143,154,2119,5121261568,100,50,1000,1000,0.0000,0.0484,0.0433,0.0358,0.0499,0.0184,0.0000,2.5200,0.0600
13466245, 225,150,2119,5124706304,100,50,1000,1000,0.0000,0.0457,0.0437,0.0358,0.0496,0.0152,0.0000,1.9560,0.0480
13476221, 196,152,2119,5124706304,100,50,1000,1000,0.0000,0.0456,0.0439,0.0354,0.0498,0.0152,0.0000,1.9320,0.0480
13486199, 208,158,2119,5128560640,100,50,1000,1000,0.0000,0.0453,0.0438,0.0361,0.0494,0.0148,0.0000,1.9320,0.0480
13496177, 128,162,2119,5131431936,100,50,1000,1000,0.0000,0.0428,0.0424,0.0361,0.0488,0.0148,0.0000,1.9800,0.0480
13506230, 239,165,2119,5110362112,100,50,1000,1000,0.0000,0.0429,0.0422,0.0359,0.0493,0.0130,0.0000,2.0280,0.0480
13516160, 106,165,2119,5106626560,100,50,1000,1000,0.0000,0.0427,0.0419,0.0364,0.0495,0.0120,0.0000,1.7520,0.0480
13526251, 229,164,2119,5115858944,100,50,1000,1000,0.0000,0.0430,0.0419,0.0370,0.0489,0.0120,0.0000,1.5600,-0.0240
13536219, 163,162,2119,5123686400,100,50,1000,1000,0.0000,0.0422,0.0419,0.0374,0.0499,0.0120,0.0000,1.6800,-0.0360
13546245, 160,162,2119,5128220672,100,50,1000,1000,0.0000,0.0423,0.0421,0.0380,0.0509,0.0120,0.0000,1.7040,-0.0480
13556367, 235,164,2119,5129965568,100,50,1000,1000,0.0000,0.0423,0.0418,0.0376,0.0506,0.0119,0.0000,1.6800,-0.0480
13566478, 932,174,2301,5113905152,99.92,49.92,1000,1000,0.0000,0.0425,0.0419,0.0376,0.0505,0.0110,0.0000,1.2960,-0.0480
13576444, 173,180,2301,5121503232,100,50,996,1000,0.0000,0.0415,0.0406,0.0379,0.0512,0.0110,0.0000,1.4040,-0.0480
13586560, 398,186,2301,5133946880,100,50,993,1000,0.0000,0.0424,0.0410,0.0393,0.0511,0.0110,0.0000,1.3320,-0.0480
13596464, 148,188,2301,5139431424,100,50,1000,1000,0.0000,0.0417,0.0416,0.0393,0.0508,0.0120,0.0000,1.7280,-0.0480
13606391, 258,186,2301,5139435520,100,50,1000,1000,0.0000,0.0412,0.0425,0.0390,0.0517,0.0120,0.0000,1.6920,-0.0360
13616325, 214,187,2301,5139435520,100,50,1000,1000,0.0000,0.0407,0.0421,0.0390,0.0529,0.0120,0.0000,2.1720,-0.0480
13626321, 116,187,2301,5101875200,100,50,1000,1000,0.0000,0.0399,0.0414,0.0396,0.0543,0.0120,0.0000,2.2680,-0.0480
13636234, 260,190,2301,5120409600,100,50,1000,1000,0.0000,0.0400,0.0412,0.0404,0.0544,0.0120,0.0000,2.1360,-0.0480
13646161, 56,189,2301,5123739648,100,50,1000,1000,0.0000,0.0405,0.0407,0.0421,0.0540,0.0120,0.0000,2.1000,-0.0480
13656118, 185,187,2301,5127446528,100,50,1000,1000,0.0000,0.0394,0.0402,0.0424,0.0531,0.0109,0.0000,1.7760,-0.0600
13666127, 149,186,2301,5128704000,100,50,1000,1000,0.0000,0.0387,0.0407,0.0428,0.0534,0.0109,0.0000,1.9320,-0.0600
13676081, 223,177,2301,5130317824,100,50,1000,1000,0.0000,0.0391,0.0404,0.0431,0.0528,0.0109,0.0000,1.3200,-0.0600
13685994, 94,173,2301,5113544704,100,50,1000,1000,0.0000,0.0383,0.0404,0.0437,0.0539,0.0109,0.0000,1.3200,-0.0600
13695981, 162,173,2301,5116964864,100,50,1000,1000,0.0000,0.0377,0.0399,0.0431,0.0547,0.0109,0.0000,1.3200,-0.0600
13705958, 133,172,2301,5120028672,100,50,1000,1000,0.0000,0.0371,0.0400,0.0434,0.0541,0.0105,0.0000,1.3440,-0.0600
13715888, 69,171,2301,5126803456,100,50,1000,1000,0.0000,0.0360,0.0408,0.0428,0.0544,0.0105,0.0000,1.3680,-0.0600
13725797, 204,172,2301,5131448320,100,50,1000,1000,0.0000,0.0330,0.0402,0.0438,0.0538,0.0108,0.0000,1.3680,-0.0600
13735972, 401,173,2301,5131448320,100,50,1000,1000,0.0000,0.0323,0.0402,0.0436,0.0532,0.0108,0.0000,1.3560,-0.0600
13746015, 397,176,2301,5104599040,100,50,1000,1000,0.0000,0.0313,0.0404,0.0434,0.0548,0.0108,0.0000,1.3560,-0.0480
13756144, 346,180,2301,5117980672,100,50,1000,1000,0.0000,0.0305,0.0409,0.0436,0.0553,0.0108,0.0000,1.3080,-0.0480
13766092, 173,181,2301,5123297280,100,50,1000,1000,0.0000,0.0300,0.0409,0.0429,0.0557,0.0108,0.0000,1.3080,-0.0480
13776055, 135,183,2301,5125189632,100,50,1000,1000,0.0000,0.0293,0.0403,0.0426,0.0554,0.0108,0.0000,1.3800,-0.0600
13786142, 268,185,2301,5125189632,100,50,1000,1000,0.0000,0.0282,0.0404,0.0428,0.0546,0.0098,0.0000,1.3920,-0.0600
13796341, 364,189,2301,5130735616,100,50,1000,1000,0.0000,0.0283,0.0391,0.0427,0.0539,0.0098,0.0000,1.8600,0.0000
13806247, 164,186,2301,5099061248,100,50,1000,1000,0.0000,0.0280,0.0388,0.0418,0.0530,0.0098,0.0000,1.9080,0.0000
13816165, 270,193,2301,5103996928,99.64,49.64,1000,1000,0.0000,0.0280,0.0384,0.0430,0.0536,0.0098,0.0000,1.9080,0.0000
13826092, 141,192,2301,5113368576,100,50,999,1000,0.0000,0.0279,0.0376,0.0429,0.0539,0.0098,0.0000,1.9800,0.0120
13836021, 236,191,2301,5117505536,100,50,995,1000,0.0000,0.0266,0.0372,0.0424,0.0544,0.0098,0.0000,1.8240,0.0240
