Seluue,"LINESTRING(-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867)",0.0,7,8,0
Ebrulf,"LINESTRING(-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107,-9550 -10107)",4.0,1,9,0
Eutychianus,"LINESTRING(-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867,-673 -8867)",0.0,4,11,0
Alkimachos,"LINESTRING(-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107,-11660 -1107)",0.0,8,1,0
Sybillaa,"LINESTRING(-14519 -10731,-14519 -10731,-14519 -10731,-14519 -10731,-14519 -10731,-14519 -10731,-14519 -10731,-14519 -10731,-14519 -10731,-14519 -10731,-14519 -10731,-14519 -10731,-14519 -10731,-14519 -10731,-14519 -10731,-14519 -10731,-14519 -10731,-14519 -10731,-14519 -10731,-14519 -10731,-14519 -10731,-14519 -10731,-14519 -10731,-14519 -10731,-14519 -10731,-14519 -10731,-14519 -10731,-14519 -10731,-14519 -10731,-14519 -10731,-14519 -10731,-14519 -10731,-14519 -10731,-14519 -10731,-14519 -10731,-14519 -10731,-14519 -10731,-14519 -10731,-14519 -10731,-14519 -10731,-14519 -10731,-14519 -10731,-14519 -10731,-14519 -10731,-14519 -10731,-14519 -10731,-14519 -10731,-14519 -10731,-14519 -10731,-14519 -10731,-14519 -10731,-14519 -10731,-14500 -10762,-14495 -10758,-14494 -10754,-14494 -10754,-14494 -10754,-14495 -10739,-14490 -10736,-14483 -10728,-14481 -10726,-14481 -10726,-14481 -10726,-14481 -10726,-14481 -10726,-14481 -10726,-14481 -10726,-14481 -10726,-14481 -10726,-14481 -10726,-14481 -10726,-14481 -10726,-14481 -10726,-14481 -10726,-14481 -10726,-14481 -10726,-14481 -10726,-14481 -10726,-14481 -10726,-14481 -10726,-14481 -10726,-14481 -10726,-14481 -10726,-14481 -10726,-14481 -10726,-14481 -10726,-14481 -10726,-14481 -10726,-14481 -10726,-14481 -10726,-14481 -10726,-14481 -10726,-14481 -10726,-14481 -10726,-14481 -10726,-14481 -10726,-14481 -10726,-14481 -10726,-14481 -10726,-14481 -10726,-14481 -10726)",5.4,1,2,0
Deunoroa,"LINESTRING(-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613,-13216 -5613)",5.5,6,3,0
Polydamnaa,"LINESTRING(1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528,1286 -7528)",1.9,4,4,0
Aldab,"LINESTRING(3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237,3388 -7237)",4.1,3,5,0
Alfredusa,"LINESTRING(-12315 -11102,-12315 -11102,-12315 -11102,-12315 -11102,-12315 -11102,-12315 -11102,-12315 -11102,-12315 -11102,-12315 -11102,-12315 -11102,-12322 -11104,-12322 -11104,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107,-12330 -11107)",1.9,6,7,0
Learchos,"LINESTRING(-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101,-13583 101)",0.0,8,8,0
Consolantia,"LINESTRING(-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465,-611 -8465)",2.5,1,9,0
Besgun,"LINESTRING(-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182,-9274 -2182)",5.9,6,11,0
Ribertaa,"LINESTRING(-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884,-13782 -4884)",0.2,6,1,0
Audoa,"LINESTRING(-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394,-142 -9394)",3.6,1,2,0
Autonousa,"LINESTRING(-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759,-1067 -8759)",3.8,1,4,0
Gundoald,"LINESTRING(-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826,-10702 -6826)",0.4,5,5,0
Aritzetaa,"LINESTRING(-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764,-245 1764)",2.8,8,7,0
Thrasybulos,"LINESTRING(5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300,5345 2300)",0.0,2,9,0
